,지역명,전용면적,연도,월,평당분양가격
5145,강원,모든면적,2020,10,10322.4
5146,강원,60m²,2020,10,11071.5
5147,강원,60m²~85m²,2020,10,10586.4
5148,강원,85m²~102m²,2020,10,9051.9
5149,강원,102m²~,2020,10,12988.8
5150,충북,모든면적,2020,10,7893.599999999999
5151,충북,60m²,2020,10,7873.799999999999
5152,충북,60m²~85m²,2020,10,7916.7
5153,충북,85m²~102m²,2020,10,
5154,충북,102m²~,2020,10,9299.4
5155,충남,모든면적,2020,10,8880.3
5156,충남,60m²,2020,10,8520.6
5157,충남,60m²~85m²,2020,10,8972.699999999999
5158,충남,85m²~102m²,2020,10,9748.199999999999
5159,충남,102m²~,2020,10,
5160,전북,모든면적,2020,10,8487.6
5161,전북,60m²,2020,10,8177.4
5162,전북,60m²~85m²,2020,10,8523.9
5163,전북,85m²~102m²,2020,10,7949.7
5164,전북,102m²~,2020,10,8454.6
5165,전남,모든면적,2020,10,8969.4
5166,전남,60m²,2020,10,8778.0
5167,전남,60m²~85m²,2020,10,8906.699999999999
5168,전남,85m²~102m²,2020,10,9969.3
5169,전남,102m²~,2020,10,12780.9
5170,경북,모든면적,2020,10,10114.5
5171,경북,60m²,2020,10,11467.5
5172,경북,60m²~85m²,2020,10,10180.5
5173,경북,85m²~102m²,2020,10,10589.699999999999
5174,경북,102m²~,2020,10,
5175,경남,모든면적,2020,10,10253.099999999999
5176,경남,60m²,2020,10,9787.8
5177,경남,60m²~85m²,2020,10,10249.8
5178,경남,85m²~102m²,2020,10,15576.0
5179,경남,102m²~,2020,10,10447.8
5180,제주,모든면적,2020,10,15338.4
5181,제주,60m²,2020,10,14397.9
5182,제주,60m²~85m²,2020,10,15378.0
5183,제주,85m²~102m²,2020,10,
5184,제주,102m²~,2020,10,
5185,서울,모든면적,2020,11,27172.199999999997
5186,서울,60m²,2020,11,27838.8
5187,서울,60m²~85m²,2020,11,27000.6
5188,서울,85m²~102m²,2020,11,32795.4
5189,서울,102m²~,2020,11,28634.1
5190,인천,모든면적,2020,11,15737.699999999999
5191,인천,60m²,2020,11,15265.8
5192,인천,60m²~85m²,2020,11,15549.599999999999
5193,인천,85m²~102m²,2020,11,16496.7
5194,인천,102m²~,2020,11,16120.5
5195,경기,모든면적,2020,11,14318.699999999999
5196,경기,60m²,2020,11,13625.699999999999
5197,경기,60m²~85m²,2020,11,14374.8
5198,경기,85m²~102m²,2020,11,15104.099999999999
5199,경기,102m²~,2020,11,17397.6
5200,부산,모든면적,2020,11,13569.599999999999
5201,부산,60m²,2020,11,13589.4
5202,부산,60m²~85m²,2020,11,13530.0
5203,부산,85m²~102m²,2020,11,12536.699999999999
5204,부산,102m²~,2020,11,13025.099999999999
5205,대구,모든면적,2020,11,15457.199999999999
5206,대구,60m²,2020,11,15255.9
5207,대구,60m²~85m²,2020,11,15427.5
5208,대구,85m²~102m²,2020,11,16163.4
5209,대구,102m²~,2020,11,16087.5
5210,광주,모든면적,2020,11,12358.5
5211,광주,60m²,2020,11,13302.3
5212,광주,60m²~85m²,2020,11,12322.199999999999
5213,광주,85m²~102m²,2020,11,15213.0
5214,광주,102m²~,2020,11,14856.599999999999
5215,대전,모든면적,2020,11,10579.8
5216,대전,60m²,2020,11,10101.3
5217,대전,60m²~85m²,2020,11,10652.4
5218,대전,85m²~102m²,2020,11,
5219,대전,102m²~,2020,11,
5220,울산,모든면적,2020,11,13803.9
5221,울산,60m²,2020,11,13992.0
5222,울산,60m²~85m²,2020,11,13737.9
5223,울산,85m²~102m²,2020,11,
5224,울산,102m²~,2020,11,14949.0
5225,세종,모든면적,2020,11,11299.199999999999
5226,세종,60m²,2020,11,
5227,세종,60m²~85m²,2020,11,
5228,세종,85m²~102m²,2020,11,
5229,세종,102m²~,2020,11,11299.199999999999
5230,강원,모든면적,2020,11,10395.0
5231,강원,60m²,2020,11,11850.3
5232,강원,60m²~85m²,2020,11,9622.8
5233,강원,85m²~102m²,2020,11,9051.9
5234,강원,102m²~,2020,11,12988.8
5235,충북,모든면적,2020,11,8078.4
5236,충북,60m²,2020,11,8022.299999999999
5237,충북,60m²~85m²,2020,11,8137.799999999999
5238,충북,85m²~102m²,2020,11,
5239,충북,102m²~,2020,11,9233.4
5240,충남,모든면적,2020,11,9180.6
5241,충남,60m²,2020,11,9091.5
5242,충남,60m²~85m²,2020,11,9256.5
5243,충남,85m²~102m²,2020,11,9748.199999999999
5244,충남,102m²~,2020,11,
5245,전북,모든면적,2020,11,8679.0
5246,전북,60m²,2020,11,8408.4
5247,전북,60m²~85m²,2020,11,8556.9
5248,전북,85m²~102m²,2020,11,7949.7
5249,전북,102m²~,2020,11,8454.6
5250,전남,모든면적,2020,11,9104.699999999999
5251,전남,60m²,2020,11,8778.0
5252,전남,60m²~85m²,2020,11,8900.1
5253,전남,85m²~102m²,2020,11,9969.3
5254,전남,102m²~,2020,11,11837.099999999999
5255,경북,모든면적,2020,11,10470.9
5256,경북,60m²,2020,11,10599.599999999999
5257,경북,60m²~85m²,2020,11,10490.699999999999
5258,경북,85m²~102m²,2020,11,13015.199999999999
5259,경북,102m²~,2020,11,13170.3
5260,경남,모든면적,2020,11,10272.9
5261,경남,60m²,2020,11,10127.699999999999
5262,경남,60m²~85m²,2020,11,10256.4
5263,경남,85m²~102m²,2020,11,15576.0
5264,경남,102m²~,2020,11,10447.8
5265,제주,모든면적,2020,11,15338.4
5266,제주,60m²,2020,11,14397.9
5267,제주,60m²~85m²,2020,11,15378.0
5268,제주,85m²~102m²,2020,11,
5269,제주,102m²~,2020,11,
5270,서울,모든면적,2020,12,28267.8
5271,서울,60m²,2020,12,28680.3
5272,서울,60m²~85m²,2020,12,26043.6
5273,서울,85m²~102m²,2020,12,32237.699999999997
5274,서울,102m²~,2020,12,31287.3
5275,인천,모든면적,2020,12,15681.599999999999
5276,인천,60m²,2020,12,15543.0
5277,인천,60m²~85m²,2020,12,15391.199999999999
5278,인천,85m²~102m²,2020,12,16820.1
5279,인천,102m²~,2020,12,16229.4
5280,경기,모든면적,2020,12,14473.8
5281,경기,60m²,2020,12,13368.3
5282,경기,60m²~85m²,2020,12,14529.9
5283,경기,85m²~102m²,2020,12,15213.0
5284,경기,102m²~,2020,12,17754.0
5285,부산,모든면적,2020,12,14044.8
5286,부산,60m²,2020,12,14166.9
5287,부산,60m²~85m²,2020,12,13929.3
5288,부산,85m²~102m²,2020,12,12678.599999999999
5289,부산,102m²~,2020,12,13025.099999999999
5290,대구,모든면적,2020,12,15325.199999999999
5291,대구,60m²,2020,12,15292.199999999999
5292,대구,60m²~85m²,2020,12,15358.199999999999
5293,대구,85m²~102m²,2020,12,16061.099999999999
5294,대구,102m²~,2020,12,16094.099999999999
5295,광주,모든면적,2020,12,12219.9
5296,광주,60m²,2020,12,11619.3
5297,광주,60m²~85m²,2020,12,12216.599999999999
5298,광주,85m²~102m²,2020,12,15213.0
5299,광주,102m²~,2020,12,14586.0
5300,대전,모든면적,2020,12,10579.8
5301,대전,60m²,2020,12,10101.3
5302,대전,60m²~85m²,2020,12,10652.4
5303,대전,85m²~102m²,2020,12,
5304,대전,102m²~,2020,12,
5305,울산,모든면적,2020,12,13827.0
5306,울산,60m²,2020,12,13998.599999999999
5307,울산,60m²~85m²,2020,12,15302.099999999999
5308,울산,85m²~102m²,2020,12,
5309,울산,102m²~,2020,12,14949.0
5310,세종,모든면적,2020,12,11299.199999999999
5311,세종,60m²,2020,12,
5312,세종,60m²~85m²,2020,12,
5313,세종,85m²~102m²,2020,12,
5314,세종,102m²~,2020,12,11299.199999999999
5315,강원,모든면적,2020,12,10355.4
5316,강원,60m²,2020,12,11837.099999999999
5317,강원,60m²~85m²,2020,12,10048.5
5318,강원,85m²~102m²,2020,12,9504.0
5319,강원,102m²~,2020,12,14100.9
5320,충북,모든면적,2020,12,8527.199999999999
5321,충북,60m²,2020,12,8550.3
5322,충북,60m²~85m²,2020,12,8596.5
5323,충북,85m²~102m²,2020,12,8929.8
5324,충북,102m²~,2020,12,9230.1
5325,충남,모든면적,2020,12,9111.3
5326,충남,60m²,2020,12,8814.3
5327,충남,60m²~85m²,2020,12,9193.8
5328,충남,85m²~102m²,2020,12,9748.199999999999
5329,충남,102m²~,2020,12,
5330,전북,모든면적,2020,12,8811.0
5331,전북,60m²,2020,12,8408.4
5332,전북,60m²~85m²,2020,12,8718.6
5333,전북,85m²~102m²,2020,12,7949.7
5334,전북,102m²~,2020,12,8629.5
5335,전남,모든면적,2020,12,9342.3
5336,전남,60m²,2020,12,8778.0
5337,전남,60m²~85m²,2020,12,9345.6
5338,전남,85m²~102m²,2020,12,9969.3
5339,전남,102m²~,2020,12,10929.599999999999
5340,경북,모든면적,2020,12,10345.5
5341,경북,60m²,2020,12,10487.4
5342,경북,60m²~85m²,2020,12,10335.599999999999
5343,경북,85m²~102m²,2020,12,12929.4
5344,경북,102m²~,2020,12,12309.0
5345,경남,모든면적,2020,12,9860.4
5346,경남,60m²,2020,12,9702.0
5347,경남,60m²~85m²,2020,12,9810.9
5348,경남,85m²~102m²,2020,12,15576.0
5349,경남,102m²~,2020,12,10447.8
5350,제주,모든면적,2020,12,15338.4
5351,제주,60m²,2020,12,14397.9
5352,제주,60m²~85m²,2020,12,15378.0
5353,제주,85m²~102m²,2020,12,
5354,제주,102m²~,2020,12,
5355,서울,모든면적,2021,1,28267.8
5356,서울,60m²,2021,1,28680.3
5357,서울,60m²~85m²,2021,1,26043.6
5358,서울,85m²~102m²,2021,1,32237.699999999997
5359,서울,102m²~,2021,1,31287.3
5360,인천,모든면적,2021,1,15602.4
5361,인천,60m²,2021,1,15543.0
5362,인천,60m²~85m²,2021,1,15335.099999999999
5363,인천,85m²~102m²,2021,1,15236.099999999999
5364,인천,102m²~,2021,1,16229.4
5365,경기,모든면적,2021,1,14414.4
5366,경기,60m²,2021,1,13384.8
5367,경기,60m²~85m²,2021,1,14450.699999999999
5368,경기,85m²~102m²,2021,1,14978.699999999999
5369,경기,102m²~,2021,1,16889.399999999998
5370,부산,모든면적,2021,1,14038.199999999999
5371,부산,60m²,2021,1,14166.9
5372,부산,60m²~85m²,2021,1,13919.4
5373,부산,85m²~102m²,2021,1,12678.599999999999
5374,부산,102m²~,2021,1,13025.099999999999
5375,대구,모든면적,2021,1,15354.9
5376,대구,60m²,2021,1,15298.8
5377,대구,60m²~85m²,2021,1,15391.199999999999
5378,대구,85m²~102m²,2021,1,16061.099999999999
5379,대구,102m²~,2021,1,16094.099999999999
5380,광주,모든면적,2021,1,12906.3
5381,광주,60m²,2021,1,11619.3
5382,광주,60m²~85m²,2021,1,12903.0
5383,광주,85m²~102m²,2021,1,15213.0
5384,광주,102m²~,2021,1,14586.0
5385,대전,모든면적,2021,1,10579.8
5386,대전,60m²,2021,1,10101.3
5387,대전,60m²~85m²,2021,1,10652.4
5388,대전,85m²~102m²,2021,1,
5389,대전,102m²~,2021,1,
5390,울산,모든면적,2021,1,13787.4
5391,울산,60m²,2021,1,13998.599999999999
5392,울산,60m²~85m²,2021,1,15239.4
5393,울산,85m²~102m²,2021,1,
5394,울산,102m²~,2021,1,14949.0
5395,세종,모든면적,2021,1,12533.4
5396,세종,60m²,2021,1,13335.3
5397,세종,60m²~85m²,2021,1,12879.9
5398,세종,85m²~102m²,2021,1,12305.699999999999
5399,세종,102m²~,2021,1,11457.599999999999
5400,강원,모든면적,2021,1,10355.4
5401,강원,60m²,2021,1,11837.099999999999
5402,강원,60m²~85m²,2021,1,10048.5
5403,강원,85m²~102m²,2021,1,9504.0
5404,강원,102m²~,2021,1,14100.9
5405,충북,모든면적,2021,1,8527.199999999999
5406,충북,60m²,2021,1,8550.3
5407,충북,60m²~85m²,2021,1,8596.5
5408,충북,85m²~102m²,2021,1,8929.8
5409,충북,102m²~,2021,1,9230.1
5410,충남,모든면적,2021,1,9111.3
5411,충남,60m²,2021,1,8814.3
5412,충남,60m²~85m²,2021,1,9193.8
5413,충남,85m²~102m²,2021,1,9748.199999999999
5414,충남,102m²~,2021,1,
5415,전북,모든면적,2021,1,8708.699999999999
5416,전북,60m²,2021,1,8408.4
5417,전북,60m²~85m²,2021,1,8622.9
5418,전북,85m²~102m²,2021,1,7949.7
5419,전북,102m²~,2021,1,8596.5
5420,전남,모든면적,2021,1,9329.1
5421,전남,60m²,2021,1,8844.0
5422,전남,60m²~85m²,2021,1,9329.1
5423,전남,85m²~102m²,2021,1,9969.3
5424,전남,102m²~,2021,1,10929.599999999999
5425,경북,모든면적,2021,1,10345.5
5426,경북,60m²,2021,1,10487.4
5427,경북,60m²~85m²,2021,1,10335.599999999999
5428,경북,85m²~102m²,2021,1,12929.4
5429,경북,102m²~,2021,1,12309.0
5430,경남,모든면적,2021,1,9860.4
5431,경남,60m²,2021,1,9702.0
5432,경남,60m²~85m²,2021,1,9810.9
5433,경남,85m²~102m²,2021,1,15576.0
5434,경남,102m²~,2021,1,10447.8
5435,제주,모든면적,2021,1,17156.7
5436,제주,60m²,2021,1,15463.8
5437,제주,60m²~85m²,2021,1,17169.899999999998
5438,제주,85m²~102m²,2021,1,
5439,제주,102m²~,2021,1,
5440,서울,모든면적,2021,2,28182.0
5441,서울,60m²,2021,2,28568.1
5442,서울,60m²~85m²,2021,2,25967.699999999997
5443,서울,85m²~102m²,2021,2,29508.6
5444,서울,102m²~,2021,2,31287.3
5445,인천,모든면적,2021,2,15651.9
5446,인천,60m²,2021,2,15543.0
5447,인천,60m²~85m²,2021,2,15539.699999999999
5448,인천,85m²~102m²,2021,2,16067.699999999999
5449,인천,102m²~,2021,2,19974.899999999998
5450,경기,모든면적,2021,2,14460.599999999999
5451,경기,60m²,2021,2,13434.3
5452,경기,60m²~85m²,2021,2,14457.3
5453,경기,85m²~102m²,2021,2,14833.5
5454,경기,102m²~,2021,2,16876.2
5455,부산,모든면적,2021,2,14163.599999999999
5456,부산,60m²,2021,2,14298.9
5457,부산,60m²~85m²,2021,2,14097.599999999999
5458,부산,85m²~102m²,2021,2,12678.599999999999
5459,부산,102m²~,2021,2,13025.099999999999
5460,대구,모든면적,2021,2,15328.5
5461,대구,60m²,2021,2,15292.199999999999
5462,대구,60m²~85m²,2021,2,15368.099999999999
5463,대구,85m²~102m²,2021,2,16219.5
5464,대구,102m²~,2021,2,15800.4
5465,광주,모든면적,2021,2,13902.9
5466,광주,60m²,2021,2,11619.3
5467,광주,60m²~85m²,2021,2,12903.0
5468,광주,85m²~102m²,2021,2,15213.0
5469,광주,102m²~,2021,2,15411.0
5470,대전,모든면적,2021,2,11358.599999999999
5471,대전,60m²,2021,2,10101.3
5472,대전,60m²~85m²,2021,2,11408.099999999999
5473,대전,85m²~102m²,2021,2,
5474,대전,102m²~,2021,2,
5475,울산,모든면적,2021,2,13787.4
5476,울산,60m²,2021,2,13998.599999999999
5477,울산,60m²~85m²,2021,2,15239.4
5478,울산,85m²~102m²,2021,2,
5479,울산,102m²~,2021,2,14949.0
5480,세종,모든면적,2021,2,12533.4
5481,세종,60m²,2021,2,13335.3
5482,세종,60m²~85m²,2021,2,12879.9
5483,세종,85m²~102m²,2021,2,12305.699999999999
5484,세종,102m²~,2021,2,11457.599999999999
5485,강원,모든면적,2021,2,10401.599999999999
5486,강원,60m²,2021,2,10903.199999999999
5487,강원,60m²~85m²,2021,2,10173.9
5488,강원,85m²~102m²,2021,2,9504.0
5489,강원,102m²~,2021,2,13635.599999999999
5490,충북,모든면적,2021,2,8606.4
5491,충북,60m²,2021,2,8550.3
5492,충북,60m²~85m²,2021,2,8840.699999999999
5493,충북,85m²~102m²,2021,2,8929.8
5494,충북,102m²~,2021,2,9230.1
5495,충남,모든면적,2021,2,9141.0
5496,충남,60m²,2021,2,8811.0
5497,충남,60m²~85m²,2021,2,9220.199999999999
5498,충남,85m²~102m²,2021,2,9748.199999999999
5499,충남,102m²~,2021,2,
5500,전북,모든면적,2021,2,8718.6
5501,전북,60m²,2021,2,8408.4
5502,전북,60m²~85m²,2021,2,8626.199999999999
5503,전북,85m²~102m²,2021,2,7949.7
5504,전북,102m²~,2021,2,8570.1
5505,전남,모든면적,2021,2,9827.4
5506,전남,60m²,2021,2,8844.0
5507,전남,60m²~85m²,2021,2,10078.199999999999
5508,전남,85m²~102m²,2021,2,9969.3
5509,전남,102m²~,2021,2,10929.599999999999
5510,경북,모든면적,2021,2,10107.9
5511,경북,60m²,2021,2,9969.3
5512,경북,60m²~85m²,2021,2,10104.6
5513,경북,85m²~102m²,2021,2,12929.4
5514,경북,102m²~,2021,2,12309.0
5515,경남,모든면적,2021,2,10309.199999999999
5516,경남,60m²,2021,2,9702.0
5517,경남,60m²~85m²,2021,2,10249.8
5518,경남,85m²~102m²,2021,2,16566.0
5519,경남,102m²~,2021,2,10447.8
5520,제주,모든면적,2021,2,17156.7
5521,제주,60m²,2021,2,15463.8
5522,제주,60m²~85m²,2021,2,17169.899999999998
5523,제주,85m²~102m²,2021,2,
5524,제주,102m²~,2021,2,
5525,서울,모든면적,2021,3,28290.899999999998
5526,서울,60m²,2021,3,28637.399999999998
5527,서울,60m²~85m²,2021,3,25964.399999999998
5528,서울,85m²~102m²,2021,3,29508.6
5529,서울,102m²~,2021,3,31287.3
5530,인천,모든면적,2021,3,15717.9
5531,인천,60m²,2021,3,15840.0
5532,인천,60m²~85m²,2021,3,15572.699999999999
5533,인천,85m²~102m²,2021,3,16067.699999999999
5534,인천,102m²~,2021,3,19974.899999999998
5535,경기,모든면적,2021,3,14440.8
5536,경기,60m²,2021,3,13424.4
5537,경기,60m²~85m²,2021,3,14437.5
5538,경기,85m²~102m²,2021,3,14836.8
5539,경기,102m²~,2021,3,16632.0
5540,부산,모든면적,2021,3,14163.599999999999
5541,부산,60m²,2021,3,14298.9
5542,부산,60m²~85m²,2021,3,14097.599999999999
5543,부산,85m²~102m²,2021,3,12678.599999999999
5544,부산,102m²~,2021,3,13025.099999999999
5545,대구,모든면적,2021,3,15470.4
5546,대구,60m²,2021,3,15288.9
5547,대구,60m²~85m²,2021,3,15516.599999999999
5548,대구,85m²~102m²,2021,3,16094.099999999999
5549,대구,102m²~,2021,3,16292.099999999999
5550,광주,모든면적,2021,3,13919.4
5551,광주,60m²,2021,3,11619.3
5552,광주,60m²~85m²,2021,3,12932.699999999999
5553,광주,85m²~102m²,2021,3,15213.0
5554,광주,102m²~,2021,3,15411.0
5555,대전,모든면적,2021,3,11358.599999999999
5556,대전,60m²,2021,3,10101.3
5557,대전,60m²~85m²,2021,3,11408.099999999999
5558,대전,85m²~102m²,2021,3,
5559,대전,102m²~,2021,3,
5560,울산,모든면적,2021,3,13965.599999999999
5561,울산,60m²,2021,3,14199.9
5562,울산,60m²~85m²,2021,3,15071.099999999999
5563,울산,85m²~102m²,2021,3,
5564,울산,102m²~,2021,3,14949.0
5565,세종,모든면적,2021,3,12533.4
5566,세종,60m²,2021,3,13335.3
5567,세종,60m²~85m²,2021,3,12879.9
5568,세종,85m²~102m²,2021,3,12305.699999999999
5569,세종,102m²~,2021,3,11457.599999999999
5570,강원,모든면적,2021,3,9576.6
5571,강원,60m²,2021,3,10903.199999999999
5572,강원,60m²~85m²,2021,3,9421.5
5573,강원,85m²~102m²,2021,3,9005.699999999999
5574,강원,102m²~,2021,3,12497.099999999999
5575,충북,모든면적,2021,3,8619.6
5576,충북,60m²,2021,3,8573.4
5577,충북,60m²~85m²,2021,3,8952.9
5578,충북,85m²~102m²,2021,3,8929.8
5579,충북,102m²~,2021,3,9273.0
5580,충남,모든면적,2021,3,9124.5
5581,충남,60m²,2021,3,8801.1
5582,충남,60m²~85m²,2021,3,9183.9
5583,충남,85m²~102m²,2021,3,9748.199999999999
5584,충남,102m²~,2021,3,11157.3
5585,전북,모든면적,2021,3,8718.6
5586,전북,60m²,2021,3,8408.4
5587,전북,60m²~85m²,2021,3,8626.199999999999
5588,전북,85m²~102m²,2021,3,7949.7
5589,전북,102m²~,2021,3,8570.1
5590,전남,모든면적,2021,3,9909.9
5591,전남,60m²,2021,3,8844.0
5592,전남,60m²~85m²,2021,3,10167.3
5593,전남,85m²~102m²,2021,3,10117.8
5594,전남,102m²~,2021,3,10748.099999999999
5595,경북,모든면적,2021,3,10107.9
5596,경북,60m²,2021,3,9969.3
5597,경북,60m²~85m²,2021,3,10104.6
5598,경북,85m²~102m²,2021,3,12929.4
5599,경북,102m²~,2021,3,12309.0
5600,경남,모든면적,2021,3,10404.9
5601,경남,60m²,2021,3,9870.3
5602,경남,60m²~85m²,2021,3,10352.099999999999
5603,경남,85m²~102m²,2021,3,16064.4
5604,경남,102m²~,2021,3,10863.599999999999
5605,제주,모든면적,2021,3,23756.699999999997
5606,제주,60m²,2021,3,15463.8
5607,제주,60m²~85m²,2021,3,23694.0
5608,제주,85m²~102m²,2021,3,
5609,제주,102m²~,2021,3,25499.1
5610,서울,모든면적,2021,4,28135.8
5611,서울,60m²,2021,4,28558.199999999997
5612,서울,60m²~85m²,2021,4,25469.399999999998
5613,서울,85m²~102m²,2021,4,29508.6
5614,서울,102m²~,2021,4,32118.899999999998
5615,인천,모든면적,2021,4,15549.599999999999
5616,인천,60m²,2021,4,15543.0
5617,인천,60m²~85m²,2021,4,15467.099999999999
5618,인천,85m²~102m²,2021,4,16067.699999999999
5619,인천,102m²~,2021,4,17173.2
5620,경기,모든면적,2021,4,14364.9
5621,경기,60m²,2021,4,13559.699999999999
5622,경기,60m²~85m²,2021,4,14374.8
5623,경기,85m²~102m²,2021,4,14170.199999999999
5624,경기,102m²~,2021,4,16450.5
5625,부산,모든면적,2021,4,14427.599999999999
5626,부산,60m²,2021,4,14487.0
5627,부산,60m²~85m²,2021,4,14374.8
5628,부산,85m²~102m²,2021,4,12678.599999999999
5629,부산,102m²~,2021,4,13025.099999999999
5630,대구,모든면적,2021,4,15536.4
5631,대구,60m²,2021,4,14850.0
5632,대구,60m²~85m²,2021,4,15572.699999999999
5633,대구,85m²~102m²,2021,4,16094.099999999999
5634,대구,102m²~,2021,4,16434.0
5635,광주,모든면적,2021,4,13919.4
5636,광주,60m²,2021,4,11619.3
5637,광주,60m²~85m²,2021,4,12932.699999999999
5638,광주,85m²~102m²,2021,4,15213.0
5639,광주,102m²~,2021,4,15411.0
5640,대전,모든면적,2021,4,11484.0
5641,대전,60m²,2021,4,10454.4
5642,대전,60m²~85m²,2021,4,11484.0
5643,대전,85m²~102m²,2021,4,
5644,대전,102m²~,2021,4,
5645,울산,모든면적,2021,4,14312.099999999999
5646,울산,60m²,2021,4,14199.9
5647,울산,60m²~85m²,2021,4,14279.099999999999
5648,울산,85m²~102m²,2021,4,11599.5
5649,울산,102m²~,2021,4,14949.0
5650,세종,모든면적,2021,4,12533.4
5651,세종,60m²,2021,4,13335.3
5652,세종,60m²~85m²,2021,4,12879.9
5653,세종,85m²~102m²,2021,4,12305.699999999999
5654,세종,102m²~,2021,4,11457.599999999999
5655,강원,모든면적,2021,4,9504.0
